country,year,data_source,pollutant,sector_code_emep_un,parent_sector_code,emission_shares
Luxembourg,1993,EMEP_21,nox,1.A.2.a,1.A.2,0.5842173987641904
Luxembourg,1993,EMEP_21,so2,1.A.2.a,1.A.2,0.8584643755301369
Luxembourg,1993,EMEP_21,pm25,1.A.2.a,1.A.2,0.9662957003254155
Luxembourg,1993,EMEP_21,nox,1.A.2.b,1.A.2,0.005241152732162961
Luxembourg,1993,EMEP_21,so2,1.A.2.b,1.A.2,0.002066623699552953
Luxembourg,1993,EMEP_21,pm25,1.A.2.b,1.A.2,0.004206735472973358
Luxembourg,1993,EMEP_21,nox,1.A.2.c,1.A.2,0.0246320765731286
Luxembourg,1993,EMEP_21,so2,1.A.2.c,1.A.2,0.05132821574455686
Luxembourg,1993,EMEP_21,pm25,1.A.2.c,1.A.2,0.003455803579133041
Luxembourg,1993,EMEP_21,nox,1.A.2.d,1.A.2,NA
Luxembourg,1993,EMEP_21,so2,1.A.2.d,1.A.2,NA
Luxembourg,1993,EMEP_21,pm25,1.A.2.d,1.A.2,NA
Luxembourg,1993,EMEP_21,nox,1.A.2.e,1.A.2,0.0020254686781246496
Luxembourg,1993,EMEP_21,so2,1.A.2.e,1.A.2,5.354140912681512e-4
Luxembourg,1993,EMEP_21,pm25,1.A.2.e,1.A.2,3.046178815036173e-4
Luxembourg,1993,EMEP_21,nox,1.A.2.f,1.A.2,0.28414255159552304
Luxembourg,1993,EMEP_21,so2,1.A.2.f,1.A.2,0.07057601167602731
Luxembourg,1993,EMEP_21,pm25,1.A.2.f,1.A.2,0.01602347880278493
Luxembourg,1993,EMEP_21,nox,1.A.2.g.vii,1.A.2,0.062341648271775046
Luxembourg,1993,EMEP_21,so2,1.A.2.g.vii,1.A.2,0.0035315455179579036
Luxembourg,1993,EMEP_21,pm25,1.A.2.g.vii,1.A.2,0.009224692915244094
Luxembourg,1993,EMEP_21,nox,1.A.2.g.viii,1.A.2,0.03739970338509525
Luxembourg,1993,EMEP_21,so2,1.A.2.g.viii,1.A.2,0.0134978137404999
Luxembourg,1993,EMEP_21,pm25,1.A.2.g.viii,1.A.2,4.889710229454758e-4
Luxembourg,1994,EMEP_21,nox,1.A.2.a,1.A.2,0.517371373726343
Luxembourg,1994,EMEP_21,so2,1.A.2.a,1.A.2,0.7896005070571426
Luxembourg,1994,EMEP_21,pm25,1.A.2.a,1.A.2,0.9506416029877242
Luxembourg,1994,EMEP_21,nox,1.A.2.b,1.A.2,0.006900309652739737
Luxembourg,1994,EMEP_21,so2,1.A.2.b,1.A.2,0.003066180207115956
Luxembourg,1994,EMEP_21,pm25,1.A.2.b,1.A.2,0.006718544780402564
Luxembourg,1994,EMEP_21,nox,1.A.2.c,1.A.2,0.029348379605229746
Luxembourg,1994,EMEP_21,so2,1.A.2.c,1.A.2,0.05253123447144299
Luxembourg,1994,EMEP_21,pm25,1.A.2.c,1.A.2,0.00396494053950572
Luxembourg,1994,EMEP_21,nox,1.A.2.d,1.A.2,NA
Luxembourg,1994,EMEP_21,so2,1.A.2.d,1.A.2,NA
Luxembourg,1994,EMEP_21,pm25,1.A.2.d,1.A.2,NA
Luxembourg,1994,EMEP_21,nox,1.A.2.e,1.A.2,0.0038023616025845614
Luxembourg,1994,EMEP_21,so2,1.A.2.e,1.A.2,8.807103713786988e-4
Luxembourg,1994,EMEP_21,pm25,1.A.2.e,1.A.2,4.4264387785116367e-4
Luxembourg,1994,EMEP_21,nox,1.A.2.f,1.A.2,0.3306715642660786
Luxembourg,1994,EMEP_21,so2,1.A.2.f,1.A.2,0.12167653430230535
Luxembourg,1994,EMEP_21,pm25,1.A.2.f,1.A.2,0.026335718343703345
Luxembourg,1994,EMEP_21,nox,1.A.2.g.vii,1.A.2,0.0696082342365254
Luxembourg,1994,EMEP_21,so2,1.A.2.g.vii,1.A.2,0.003493026623417199
Luxembourg,1994,EMEP_21,pm25,1.A.2.g.vii,1.A.2,0.011294236442790309
Luxembourg,1994,EMEP_21,nox,1.A.2.g.viii,1.A.2,0.04229777691049901
Luxembourg,1994,EMEP_21,so2,1.A.2.g.viii,1.A.2,0.02875180696719717
Luxembourg,1994,EMEP_21,pm25,1.A.2.g.viii,1.A.2,6.02313028022747e-4
Luxembourg,1995,EMEP_21,nox,1.A.2.a,1.A.2,0.4043295898771069
Luxembourg,1995,EMEP_21,so2,1.A.2.a,1.A.2,0.7583882951604827
Luxembourg,1995,EMEP_21,pm25,1.A.2.a,1.A.2,0.932566128687853
Luxembourg,1995,EMEP_21,nox,1.A.2.b,1.A.2,0.009475546224911842
Luxembourg,1995,EMEP_21,so2,1.A.2.b,1.A.2,0.005949307407114908
Luxembourg,1995,EMEP_21,pm25,1.A.2.b,1.A.2,0.012796927280900589
Luxembourg,1995,EMEP_21,nox,1.A.2.c,1.A.2,0.03538826918572477
Luxembourg,1995,EMEP_21,so2,1.A.2.c,1.A.2,0.053168110774129966
Luxembourg,1995,EMEP_21,pm25,1.A.2.c,1.A.2,0.004591913929407185
Luxembourg,1995,EMEP_21,nox,1.A.2.d,1.A.2,NA
Luxembourg,1995,EMEP_21,so2,1.A.2.d,1.A.2,NA
Luxembourg,1995,EMEP_21,pm25,1.A.2.d,1.A.2,NA
Luxembourg,1995,EMEP_21,nox,1.A.2.e,1.A.2,0.004681340960286816
Luxembourg,1995,EMEP_21,so2,1.A.2.e,1.A.2,0.0016698571092460535
Luxembourg,1995,EMEP_21,pm25,1.A.2.e,1.A.2,8.695396696147534e-4
Luxembourg,1995,EMEP_21,nox,1.A.2.f,1.A.2,0.3957872573745514
Luxembourg,1995,EMEP_21,so2,1.A.2.f,1.A.2,0.14377636520427614
Luxembourg,1995,EMEP_21,pm25,1.A.2.f,1.A.2,0.026769655256101976
Luxembourg,1995,EMEP_21,nox,1.A.2.g.vii,1.A.2,0.10151737294727103
Luxembourg,1995,EMEP_21,so2,1.A.2.g.vii,1.A.2,0.0026000379631522315
Luxembourg,1995,EMEP_21,pm25,1.A.2.g.vii,1.A.2,0.02125597511688251
Luxembourg,1995,EMEP_21,nox,1.A.2.g.viii,1.A.2,0.048820623430147286
Luxembourg,1995,EMEP_21,so2,1.A.2.g.viii,1.A.2,0.03444802638159799
Luxembourg,1995,EMEP_21,pm25,1.A.2.g.viii,1.A.2,0.0011498600592398816
Luxembourg,1996,EMEP_21,nox,1.A.2.a,1.A.2,0.3858738685454113
Luxembourg,1996,EMEP_21,so2,1.A.2.a,1.A.2,0.7046526378311588
Luxembourg,1996,EMEP_21,pm25,1.A.2.a,1.A.2,0.9213673071243849
Luxembourg,1996,EMEP_21,nox,1.A.2.b,1.A.2,0.012406637047196576
Luxembourg,1996,EMEP_21,so2,1.A.2.b,1.A.2,0.015252624964078237
Luxembourg,1996,EMEP_21,pm25,1.A.2.b,1.A.2,0.014855130353892023
Luxembourg,1996,EMEP_21,nox,1.A.2.c,1.A.2,0.048020863845612084
Luxembourg,1996,EMEP_21,so2,1.A.2.c,1.A.2,0.05098236584515909
Luxembourg,1996,EMEP_21,pm25,1.A.2.c,1.A.2,0.004949172992726846
Luxembourg,1996,EMEP_21,nox,1.A.2.d,1.A.2,NA
Luxembourg,1996,EMEP_21,so2,1.A.2.d,1.A.2,NA
Luxembourg,1996,EMEP_21,pm25,1.A.2.d,1.A.2,NA
Luxembourg,1996,EMEP_21,nox,1.A.2.e,1.A.2,0.004037512123524336
Luxembourg,1996,EMEP_21,so2,1.A.2.e,1.A.2,0.0014426987244394237
Luxembourg,1996,EMEP_21,pm25,1.A.2.e,1.A.2,8.351588522553121e-4
Luxembourg,1996,EMEP_21,nox,1.A.2.f,1.A.2,0.39933535431656847
Luxembourg,1996,EMEP_21,so2,1.A.2.f,1.A.2,0.18339255699804488
Luxembourg,1996,EMEP_21,pm25,1.A.2.f,1.A.2,0.035329422727126844
Luxembourg,1996,EMEP_21,nox,1.A.2.g.vii,1.A.2,0.10006308936412393
Luxembourg,1996,EMEP_21,so2,1.A.2.g.vii,1.A.2,0.002445097507158738
Luxembourg,1996,EMEP_21,pm25,1.A.2.g.vii,1.A.2,0.021556413222209265
Luxembourg,1996,EMEP_21,nox,1.A.2.g.viii,1.A.2,0.05026267475756329
Luxembourg,1996,EMEP_21,so2,1.A.2.g.viii,1.A.2,0.041832018129960805
Luxembourg,1996,EMEP_21,pm25,1.A.2.g.viii,1.A.2,0.0011073947274048523
Luxembourg,1997,EMEP_21,nox,1.A.2.a,1.A.2,0.29732167614811433
Luxembourg,1997,EMEP_21,so2,1.A.2.a,1.A.2,0.6636441365370283
Luxembourg,1997,EMEP_21,pm25,1.A.2.a,1.A.2,0.8998916987225991
Luxembourg,1997,EMEP_21,nox,1.A.2.b,1.A.2,0.009615107322372706
Luxembourg,1997,EMEP_21,so2,1.A.2.b,1.A.2,0.017628697733987238
Luxembourg,1997,EMEP_21,pm25,1.A.2.b,1.A.2,0.006249232781892042
Luxembourg,1997,EMEP_21,nox,1.A.2.c,1.A.2,0.05976590264242793
Luxembourg,1997,EMEP_21,so2,1.A.2.c,1.A.2,0.04650740086889307
Luxembourg,1997,EMEP_21,pm25,1.A.2.c,1.A.2,0.005073739447897196
Luxembourg,1997,EMEP_21,nox,1.A.2.d,1.A.2,NA
Luxembourg,1997,EMEP_21,so2,1.A.2.d,1.A.2,NA
Luxembourg,1997,EMEP_21,pm25,1.A.2.d,1.A.2,NA
Luxembourg,1997,EMEP_21,nox,1.A.2.e,1.A.2,0.006910162311418491
Luxembourg,1997,EMEP_21,so2,1.A.2.e,1.A.2,0.003142677597799166
Luxembourg,1997,EMEP_21,pm25,1.A.2.e,1.A.2,0.0017359743219354609
Luxembourg,1997,EMEP_21,nox,1.A.2.f,1.A.2,0.435817523523414
Luxembourg,1997,EMEP_21,so2,1.A.2.f,1.A.2,0.20580610834967636
Luxembourg,1997,EMEP_21,pm25,1.A.2.f,1.A.2,0.04643933487001118
Luxembourg,1997,EMEP_21,nox,1.A.2.g.vii,1.A.2,0.12111114992717031
Luxembourg,1997,EMEP_21,so2,1.A.2.g.vii,1.A.2,0.0044227531330832135
Luxembourg,1997,EMEP_21,pm25,1.A.2.g.vii,1.A.2,0.03848490678424694
Luxembourg,1997,EMEP_21,nox,1.A.2.g.viii,1.A.2,0.06945847812508217
Luxembourg,1997,EMEP_21,so2,1.A.2.g.viii,1.A.2,0.05884822577953273
Luxembourg,1997,EMEP_21,pm25,1.A.2.g.viii,1.A.2,0.0021251130714181198
Luxembourg,1998,EMEP_21,nox,1.A.2.a,1.A.2,0.17283901354127795
Luxembourg,1998,EMEP_21,so2,1.A.2.a,1.A.2,0.2597240459304828
Luxembourg,1998,EMEP_21,pm25,1.A.2.a,1.A.2,0.10517419536917809
Luxembourg,1998,EMEP_21,nox,1.A.2.b,1.A.2,0.012655068517820892
Luxembourg,1998,EMEP_21,so2,1.A.2.b,1.A.2,0.05384278226716021
Luxembourg,1998,EMEP_21,pm25,1.A.2.b,1.A.2,0.08074261640891277
Luxembourg,1998,EMEP_21,nox,1.A.2.c,1.A.2,0.06306697504432125
Luxembourg,1998,EMEP_21,so2,1.A.2.c,1.A.2,0.02430850040404598
Luxembourg,1998,EMEP_21,pm25,1.A.2.c,1.A.2,0.012477678734974693
Luxembourg,1998,EMEP_21,nox,1.A.2.d,1.A.2,NA
Luxembourg,1998,EMEP_21,so2,1.A.2.d,1.A.2,NA
Luxembourg,1998,EMEP_21,pm25,1.A.2.d,1.A.2,NA
Luxembourg,1998,EMEP_21,nox,1.A.2.e,1.A.2,0.00713572546964347
Luxembourg,1998,EMEP_21,so2,1.A.2.e,1.A.2,0.009504654347986684
Luxembourg,1998,EMEP_21,pm25,1.A.2.e,1.A.2,0.0160038754693163
Luxembourg,1998,EMEP_21,nox,1.A.2.f,1.A.2,0.49326046814707325
Luxembourg,1998,EMEP_21,so2,1.A.2.f,1.A.2,0.49150735643921123
Luxembourg,1998,EMEP_21,pm25,1.A.2.f,1.A.2,0.3921724237246924
Luxembourg,1998,EMEP_21,nox,1.A.2.g.vii,1.A.2,0.1554042007980637
Luxembourg,1998,EMEP_21,so2,1.A.2.g.vii,1.A.2,0.013330193030322905
Luxembourg,1998,EMEP_21,pm25,1.A.2.g.vii,1.A.2,0.3516096975084641
Luxembourg,1998,EMEP_21,nox,1.A.2.g.viii,1.A.2,0.09563854848179942
Luxembourg,1998,EMEP_21,so2,1.A.2.g.viii,1.A.2,0.14778246758079022
Luxembourg,1998,EMEP_21,pm25,1.A.2.g.viii,1.A.2,0.04181951278446172
Luxembourg,1999,EMEP_21,nox,1.A.2.a,1.A.2,0.1661023335207887
Luxembourg,1999,EMEP_21,so2,1.A.2.a,1.A.2,0.23555607489757188
Luxembourg,1999,EMEP_21,pm25,1.A.2.a,1.A.2,0.11241764001648873
Luxembourg,1999,EMEP_21,nox,1.A.2.b,1.A.2,0.010523121592907083
Luxembourg,1999,EMEP_21,so2,1.A.2.b,1.A.2,0.046735274756848154
Luxembourg,1999,EMEP_21,pm25,1.A.2.b,1.A.2,0.07366381493221316
Luxembourg,1999,EMEP_21,nox,1.A.2.c,1.A.2,0.04649767568380547
Luxembourg,1999,EMEP_21,so2,1.A.2.c,1.A.2,0.029263664923785612
Luxembourg,1999,EMEP_21,pm25,1.A.2.c,1.A.2,0.014937232735378666
Luxembourg,1999,EMEP_21,nox,1.A.2.d,1.A.2,NA
Luxembourg,1999,EMEP_21,so2,1.A.2.d,1.A.2,NA
Luxembourg,1999,EMEP_21,pm25,1.A.2.d,1.A.2,NA
Luxembourg,1999,EMEP_21,nox,1.A.2.e,1.A.2,0.010527471136614328
Luxembourg,1999,EMEP_21,so2,1.A.2.e,1.A.2,0.01028879500465675
Luxembourg,1999,EMEP_21,pm25,1.A.2.e,1.A.2,0.01919047756802306
Luxembourg,1999,EMEP_21,nox,1.A.2.f,1.A.2,0.4702561314961261
Luxembourg,1999,EMEP_21,so2,1.A.2.f,1.A.2,0.4647563917454515
Luxembourg,1999,EMEP_21,pm25,1.A.2.f,1.A.2,0.3857178430027581
Luxembourg,1999,EMEP_21,nox,1.A.2.g.vii,1.A.2,0.14684066731146642
Luxembourg,1999,EMEP_21,so2,1.A.2.g.vii,1.A.2,0.01085701345491916
Luxembourg,1999,EMEP_21,pm25,1.A.2.g.vii,1.A.2,0.3296033674819895
Luxembourg,1999,EMEP_21,nox,1.A.2.g.viii,1.A.2,0.14925259925829185
Luxembourg,1999,EMEP_21,so2,1.A.2.g.viii,1.A.2,0.20254278521676686
Luxembourg,1999,EMEP_21,pm25,1.A.2.g.viii,1.A.2,0.06446962426314891
Luxembourg,2000,EMEP_21,nox,1.A.2.a,1.A.2,0.2054026554676524
Luxembourg,2000,EMEP_21,so2,1.A.2.a,1.A.2,0.185151466285143
Luxembourg,2000,EMEP_21,pm25,1.A.2.a,1.A.2,0.12840578587840723
Luxembourg,2000,EMEP_21,nox,1.A.2.b,1.A.2,0.011558685229409432
Luxembourg,2000,EMEP_21,so2,1.A.2.b,1.A.2,0.04245024014590129
Luxembourg,2000,EMEP_21,pm25,1.A.2.b,1.A.2,0.08860564062341114
Luxembourg,2000,EMEP_21,nox,1.A.2.c,1.A.2,0.05113920993169478
Luxembourg,2000,EMEP_21,so2,1.A.2.c,1.A.2,0.012261211562985982
Luxembourg,2000,EMEP_21,pm25,1.A.2.c,1.A.2,0.017937460632599798
Luxembourg,2000,EMEP_21,nox,1.A.2.d,1.A.2,0.004311864729865204
Luxembourg,2000,EMEP_21,so2,1.A.2.d,1.A.2,0.0010860165897062272
Luxembourg,2000,EMEP_21,pm25,1.A.2.d,1.A.2,0.0017886603228831311
Luxembourg,2000,EMEP_21,nox,1.A.2.e,1.A.2,0.010114442207782216
Luxembourg,2000,EMEP_21,so2,1.A.2.e,1.A.2,0.005219457711438019
Luxembourg,2000,EMEP_21,pm25,1.A.2.e,1.A.2,0.019134912503132383
Luxembourg,2000,EMEP_21,nox,1.A.2.f,1.A.2,0.48564750818076663
Luxembourg,2000,EMEP_21,so2,1.A.2.f,1.A.2,0.5696794638568232
Luxembourg,2000,EMEP_21,pm25,1.A.2.f,1.A.2,0.3112515207369382
Luxembourg,2000,EMEP_21,nox,1.A.2.g.vii,1.A.2,0.17347729913583038
Luxembourg,2000,EMEP_21,so2,1.A.2.g.vii,1.A.2,0.009819008806324832
Luxembourg,2000,EMEP_21,pm25,1.A.2.g.vii,1.A.2,0.38934689915613363
Luxembourg,2000,EMEP_21,nox,1.A.2.g.viii,1.A.2,0.05834833511699891
Luxembourg,2000,EMEP_21,so2,1.A.2.g.viii,1.A.2,0.17433313504167747
Luxembourg,2000,EMEP_21,pm25,1.A.2.g.viii,1.A.2,0.043529120146494564
Luxembourg,2001,EMEP_21,nox,1.A.2.a,1.A.2,0.209808745589546
Luxembourg,2001,EMEP_21,so2,1.A.2.a,1.A.2,0.1800981138535445
Luxembourg,2001,EMEP_21,pm25,1.A.2.a,1.A.2,0.1048441720132095
Luxembourg,2001,EMEP_21,nox,1.A.2.b,1.A.2,0.010858879859784367
Luxembourg,2001,EMEP_21,so2,1.A.2.b,1.A.2,0.0362805138373396
Luxembourg,2001,EMEP_21,pm25,1.A.2.b,1.A.2,0.062226879492180684
Luxembourg,2001,EMEP_21,nox,1.A.2.c,1.A.2,0.04410070764627497
Luxembourg,2001,EMEP_21,so2,1.A.2.c,1.A.2,0.011114179486870957
Luxembourg,2001,EMEP_21,pm25,1.A.2.c,1.A.2,0.014006203541081143
Luxembourg,2001,EMEP_21,nox,1.A.2.d,1.A.2,0.004959231253410313
Luxembourg,2001,EMEP_21,so2,1.A.2.d,1.A.2,0.0012309677823429612
Luxembourg,2001,EMEP_21,pm25,1.A.2.d,1.A.2,0.0017281789047360408
Luxembourg,2001,EMEP_21,nox,1.A.2.e,1.A.2,0.010992594005302392
Luxembourg,2001,EMEP_21,so2,1.A.2.e,1.A.2,0.009583625373649407
Luxembourg,2001,EMEP_21,pm25,1.A.2.e,1.A.2,0.016507612020349425
Luxembourg,2001,EMEP_21,nox,1.A.2.f,1.A.2,0.5062998253239461
Luxembourg,2001,EMEP_21,so2,1.A.2.f,1.A.2,0.6392755917218825
Luxembourg,2001,EMEP_21,pm25,1.A.2.f,1.A.2,0.5036306715520694
Luxembourg,2001,EMEP_21,nox,1.A.2.g.vii,1.A.2,0.1608495988900931
Luxembourg,2001,EMEP_21,so2,1.A.2.g.vii,1.A.2,0.0077753248396424
Luxembourg,2001,EMEP_21,pm25,1.A.2.g.vii,1.A.2,0.2685815687883119
Luxembourg,2001,EMEP_21,nox,1.A.2.g.viii,1.A.2,0.052130417431642775
Luxembourg,2001,EMEP_21,so2,1.A.2.g.viii,1.A.2,0.11464168310472769
Luxembourg,2001,EMEP_21,pm25,1.A.2.g.viii,1.A.2,0.028474713688061853
Luxembourg,2002,EMEP_21,nox,1.A.2.a,1.A.2,0.22181406654658026
Luxembourg,2002,EMEP_21,so2,1.A.2.a,1.A.2,0.2794137281790591
Luxembourg,2002,EMEP_21,pm25,1.A.2.a,1.A.2,0.144442938091403
Luxembourg,2002,EMEP_21,nox,1.A.2.b,1.A.2,0.012208826761502077
Luxembourg,2002,EMEP_21,so2,1.A.2.b,1.A.2,0.05121395489926921
Luxembourg,2002,EMEP_21,pm25,1.A.2.b,1.A.2,0.09993086406062644
Luxembourg,2002,EMEP_21,nox,1.A.2.c,1.A.2,0.04951348092826657
Luxembourg,2002,EMEP_21,so2,1.A.2.c,1.A.2,0.015354453500142964
Luxembourg,2002,EMEP_21,pm25,1.A.2.c,1.A.2,0.01895316749743301
Luxembourg,2002,EMEP_21,nox,1.A.2.d,1.A.2,0.006718850809817937
Luxembourg,2002,EMEP_21,so2,1.A.2.d,1.A.2,0.0020035589336484826
Luxembourg,2002,EMEP_21,pm25,1.A.2.d,1.A.2,0.0028262515512316624
Luxembourg,2002,EMEP_21,nox,1.A.2.e,1.A.2,0.013057736894812816
Luxembourg,2002,EMEP_21,so2,1.A.2.e,1.A.2,0.01458838037257859
Luxembourg,2002,EMEP_21,pm25,1.A.2.e,1.A.2,0.025277249787467836
Luxembourg,2002,EMEP_21,nox,1.A.2.f,1.A.2,0.44428962978652425
Luxembourg,2002,EMEP_21,so2,1.A.2.f,1.A.2,0.4674338086516347
Luxembourg,2002,EMEP_21,pm25,1.A.2.f,1.A.2,0.2715054004952617
Luxembourg,2002,EMEP_21,nox,1.A.2.g.vii,1.A.2,0.1968188234272821
Luxembourg,2002,EMEP_21,so2,1.A.2.g.vii,1.A.2,0.013593196778300105
Luxembourg,2002,EMEP_21,pm25,1.A.2.g.vii,1.A.2,0.4021952154632088
Luxembourg,2002,EMEP_21,nox,1.A.2.g.viii,1.A.2,0.055578584845213996
Luxembourg,2002,EMEP_21,so2,1.A.2.g.viii,1.A.2,0.1563989186853669
Luxembourg,2002,EMEP_21,pm25,1.A.2.g.viii,1.A.2,0.034868913053367596
Luxembourg,2003,EMEP_21,nox,1.A.2.a,1.A.2,0.1983012334786963
Luxembourg,2003,EMEP_21,so2,1.A.2.a,1.A.2,0.2370280078655041
Luxembourg,2003,EMEP_21,pm25,1.A.2.a,1.A.2,0.08384877976499416
Luxembourg,2003,EMEP_21,nox,1.A.2.b,1.A.2,0.015655046757398525
Luxembourg,2003,EMEP_21,so2,1.A.2.b,1.A.2,0.05626376548331592
Luxembourg,2003,EMEP_21,pm25,1.A.2.b,1.A.2,0.08125966580530848
Luxembourg,2003,EMEP_21,nox,1.A.2.c,1.A.2,0.05521197464983888
Luxembourg,2003,EMEP_21,so2,1.A.2.c,1.A.2,0.015481055687624198
Luxembourg,2003,EMEP_21,pm25,1.A.2.c,1.A.2,0.0126788407474013
Luxembourg,2003,EMEP_21,nox,1.A.2.d,1.A.2,0.007911273760594844
Luxembourg,2003,EMEP_21,so2,1.A.2.d,1.A.2,0.0015838537170065785
Luxembourg,2003,EMEP_21,pm25,1.A.2.d,1.A.2,0.001699609546650144
Luxembourg,2003,EMEP_21,nox,1.A.2.e,1.A.2,0.007360668555944852
Luxembourg,2003,EMEP_21,so2,1.A.2.e,1.A.2,0.013614533116601275
Luxembourg,2003,EMEP_21,pm25,1.A.2.e,1.A.2,0.016007266993150478
Luxembourg,2003,EMEP_21,nox,1.A.2.f,1.A.2,0.40153099243118645
Luxembourg,2003,EMEP_21,so2,1.A.2.f,1.A.2,0.4540004480443306
Luxembourg,2003,EMEP_21,pm25,1.A.2.f,1.A.2,0.49616291732721535
Luxembourg,2003,EMEP_21,nox,1.A.2.g.vii,1.A.2,0.2299056815012501
Luxembourg,2003,EMEP_21,so2,1.A.2.g.vii,1.A.2,0.017768172250399752
Luxembourg,2003,EMEP_21,pm25,1.A.2.g.vii,1.A.2,0.2880645156085185
Luxembourg,2003,EMEP_21,nox,1.A.2.g.viii,1.A.2,0.08412312886508999
Luxembourg,2003,EMEP_21,so2,1.A.2.g.viii,1.A.2,0.20426016383521756
Luxembourg,2003,EMEP_21,pm25,1.A.2.g.viii,1.A.2,0.02027840420676165
Luxembourg,2004,EMEP_21,nox,1.A.2.a,1.A.2,0.18780756182609087
Luxembourg,2004,EMEP_21,so2,1.A.2.a,1.A.2,0.2075055228096844
Luxembourg,2004,EMEP_21,pm25,1.A.2.a,1.A.2,0.10886850546662413
Luxembourg,2004,EMEP_21,nox,1.A.2.b,1.A.2,0.016639380490820407
Luxembourg,2004,EMEP_21,so2,1.A.2.b,1.A.2,0.06970004093060013
Luxembourg,2004,EMEP_21,pm25,1.A.2.b,1.A.2,0.1454673675545473
Luxembourg,2004,EMEP_21,nox,1.A.2.c,1.A.2,0.05224488119210471
Luxembourg,2004,EMEP_21,so2,1.A.2.c,1.A.2,0.015297437806305204
Luxembourg,2004,EMEP_21,pm25,1.A.2.c,1.A.2,0.020472366694849767
Luxembourg,2004,EMEP_21,nox,1.A.2.d,1.A.2,0.006668955733867956
Luxembourg,2004,EMEP_21,so2,1.A.2.d,1.A.2,0.0015381113476209626
Luxembourg,2004,EMEP_21,pm25,1.A.2.d,1.A.2,0.002523645463909308
Luxembourg,2004,EMEP_21,nox,1.A.2.e,1.A.2,0.007786168029808092
Luxembourg,2004,EMEP_21,so2,1.A.2.e,1.A.2,0.012041005797805033
Luxembourg,2004,EMEP_21,pm25,1.A.2.e,1.A.2,0.02308350020693224
Luxembourg,2004,EMEP_21,nox,1.A.2.f,1.A.2,0.4642694283179891
Luxembourg,2004,EMEP_21,so2,1.A.2.f,1.A.2,0.6209863768225818
Luxembourg,2004,EMEP_21,pm25,1.A.2.f,1.A.2,0.2858412924851882
Luxembourg,2004,EMEP_21,nox,1.A.2.g.vii,1.A.2,0.20585641075517375
Luxembourg,2004,EMEP_21,so2,1.A.2.g.vii,1.A.2,0.0023644877414757755
Luxembourg,2004,EMEP_21,pm25,1.A.2.g.vii,1.A.2,0.3905447063428536
Luxembourg,2004,EMEP_21,nox,1.A.2.g.viii,1.A.2,0.05872721365414519
Luxembourg,2004,EMEP_21,so2,1.A.2.g.viii,1.A.2,0.07056701674392661
Luxembourg,2004,EMEP_21,pm25,1.A.2.g.viii,1.A.2,0.02319861578509543
Luxembourg,2005,EMEP_21,nox,1.A.2.a,1.A.2,0.26028167474194197
Luxembourg,2005,EMEP_21,so2,1.A.2.a,1.A.2,0.15123858473046814
Luxembourg,2005,EMEP_21,pm25,1.A.2.a,1.A.2,0.13697287979317277
Luxembourg,2005,EMEP_21,nox,1.A.2.b,1.A.2,0.014241852279331186
Luxembourg,2005,EMEP_21,so2,1.A.2.b,1.A.2,0.047261156683167826
Luxembourg,2005,EMEP_21,pm25,1.A.2.b,1.A.2,0.13484053507586857
Luxembourg,2005,EMEP_21,nox,1.A.2.c,1.A.2,0.046303134727541745
Luxembourg,2005,EMEP_21,so2,1.A.2.c,1.A.2,0.013979390721409456
Luxembourg,2005,EMEP_21,pm25,1.A.2.c,1.A.2,0.01944303422273293
Luxembourg,2005,EMEP_21,nox,1.A.2.d,1.A.2,0.005740573016855511
Luxembourg,2005,EMEP_21,so2,1.A.2.d,1.A.2,0.0011542145205170355
Luxembourg,2005,EMEP_21,pm25,1.A.2.d,1.A.2,0.002156741268500992
Luxembourg,2005,EMEP_21,nox,1.A.2.e,1.A.2,0.006861003970545725
Luxembourg,2005,EMEP_21,so2,1.A.2.e,1.A.2,0.012511397892014518
Luxembourg,2005,EMEP_21,pm25,1.A.2.e,1.A.2,0.022496705452686783
Luxembourg,2005,EMEP_21,nox,1.A.2.f,1.A.2,0.44640548358799986
Luxembourg,2005,EMEP_21,so2,1.A.2.f,1.A.2,0.7115263880933509
Luxembourg,2005,EMEP_21,pm25,1.A.2.f,1.A.2,0.3059170707345349
Luxembourg,2005,EMEP_21,nox,1.A.2.g.vii,1.A.2,0.17890458149512764
Luxembourg,2005,EMEP_21,so2,1.A.2.g.vii,1.A.2,0.0023718925533340648
Luxembourg,2005,EMEP_21,pm25,1.A.2.g.vii,1.A.2,0.35884024721148605
Luxembourg,2005,EMEP_21,nox,1.A.2.g.viii,1.A.2,0.04126169618065639
Luxembourg,2005,EMEP_21,so2,1.A.2.g.viii,1.A.2,0.05995697480573818
Luxembourg,2005,EMEP_21,pm25,1.A.2.g.viii,1.A.2,0.019332786241016975
Luxembourg,2006,EMEP_21,nox,1.A.2.a,1.A.2,0.19345801990377623
Luxembourg,2006,EMEP_21,so2,1.A.2.a,1.A.2,0.14364738590179146
Luxembourg,2006,EMEP_21,pm25,1.A.2.a,1.A.2,0.14071043616858936
Luxembourg,2006,EMEP_21,nox,1.A.2.b,1.A.2,0.016127171397249535
Luxembourg,2006,EMEP_21,so2,1.A.2.b,1.A.2,0.0297205586153091
Luxembourg,2006,EMEP_21,pm25,1.A.2.b,1.A.2,0.11647879635777077
