country,year,data_source,pollutant,sector_code_emep_un,parent_sector_code,emission_shares
Liechtenstein,2010,EMEP_23,pm25,1.A.2.g.viii,1.A.2,0.05395517764603919
Liechtenstein,2010,EMEP_23,so2,1.A.2.g.viii,1.A.2,0.9938975561915225
Liechtenstein,2011,EMEP_23,nox,1.A.2.f,1.A.2,3.29382409124434e-8
Liechtenstein,2011,EMEP_23,pm25,1.A.2.f,1.A.2,9.912685985958931e-7
Liechtenstein,2011,EMEP_23,so2,1.A.2.f,1.A.2,8.173056168276737e-8
Liechtenstein,2011,EMEP_23,nox,1.A.2.g.vii,1.A.2,0.7917532723542211
Liechtenstein,2011,EMEP_23,pm25,1.A.2.g.vii,1.A.2,0.9534854541275983
Liechtenstein,2011,EMEP_23,so2,1.A.2.g.vii,1.A.2,0.008822167629357093
Liechtenstein,2011,EMEP_23,nox,1.A.2.g.viii,1.A.2,0.20824669470753807
Liechtenstein,2011,EMEP_23,pm25,1.A.2.g.viii,1.A.2,0.046513554603803145
Liechtenstein,2011,EMEP_23,so2,1.A.2.g.viii,1.A.2,0.9911777506400812
Liechtenstein,2012,EMEP_23,nox,1.A.2.f,1.A.2,2.6082982285862413e-8
Liechtenstein,2012,EMEP_23,pm25,1.A.2.f,1.A.2,8.122781834169583e-7
Liechtenstein,2012,EMEP_23,so2,1.A.2.f,1.A.2,7.523489217642654e-8
Liechtenstein,2012,EMEP_23,nox,1.A.2.g.vii,1.A.2,0.7925331765222333
Liechtenstein,2012,EMEP_23,pm25,1.A.2.g.vii,1.A.2,0.951927153559152
Liechtenstein,2012,EMEP_23,so2,1.A.2.g.vii,1.A.2,0.011128272312805724
Liechtenstein,2012,EMEP_23,nox,1.A.2.g.viii,1.A.2,0.20746679739478444
Liechtenstein,2012,EMEP_23,pm25,1.A.2.g.viii,1.A.2,0.048072034162664604
Liechtenstein,2012,EMEP_23,so2,1.A.2.g.viii,1.A.2,0.9888716524523021
Liechtenstein,2013,EMEP_23,nox,1.A.2.f,1.A.2,2.968036731704624e-8
Liechtenstein,2013,EMEP_23,pm25,1.A.2.f,1.A.2,9.835861863809957e-7
Liechtenstein,2013,EMEP_23,so2,1.A.2.f,1.A.2,8.655589482046098e-8
Liechtenstein,2013,EMEP_23,nox,1.A.2.g.vii,1.A.2,0.7716960614249386
Liechtenstein,2013,EMEP_23,pm25,1.A.2.g.vii,1.A.2,0.943273009620724
Liechtenstein,2013,EMEP_23,so2,1.A.2.g.vii,1.A.2,0.011956856685192179
Liechtenstein,2013,EMEP_23,nox,1.A.2.g.viii,1.A.2,0.22830390889469399
Liechtenstein,2013,EMEP_23,pm25,1.A.2.g.viii,1.A.2,0.05672600679308968
Liechtenstein,2013,EMEP_23,so2,1.A.2.g.viii,1.A.2,0.988043056758913
Liechtenstein,2014,EMEP_23,nox,1.A.2.f,1.A.2,3.175196287028644e-8
Liechtenstein,2014,EMEP_23,pm25,1.A.2.f,1.A.2,1.1168339210479532e-6
Liechtenstein,2014,EMEP_23,so2,1.A.2.f,1.A.2,1.4605812763254844e-7
Liechtenstein,2014,EMEP_23,nox,1.A.2.g.vii,1.A.2,0.7654154389480831
Liechtenstein,2014,EMEP_23,pm25,1.A.2.g.vii,1.A.2,0.9394209394842552
Liechtenstein,2014,EMEP_23,so2,1.A.2.g.vii,1.A.2,0.020581980229683203
Liechtenstein,2014,EMEP_23,nox,1.A.2.g.viii,1.A.2,0.234584529299954
Liechtenstein,2014,EMEP_23,pm25,1.A.2.g.viii,1.A.2,0.06057794368182367
Liechtenstein,2014,EMEP_23,so2,1.A.2.g.viii,1.A.2,0.9794178737121891
Liechtenstein,2015,EMEP_23,nox,1.A.2.f,1.A.2,3.316876397484607e-8
Liechtenstein,2015,EMEP_23,pm25,1.A.2.f,1.A.2,1.2851633824215907e-6
Liechtenstein,2015,EMEP_23,so2,1.A.2.f,1.A.2,1.438921410802198e-7
Liechtenstein,2015,EMEP_23,nox,1.A.2.g.vii,1.A.2,0.7331022614274418
Liechtenstein,2015,EMEP_23,pm25,1.A.2.g.vii,1.A.2,0.9230139125469442
Liechtenstein,2015,EMEP_23,so2,1.A.2.g.vii,1.A.2,0.02065442018388871
Liechtenstein,2015,EMEP_23,nox,1.A.2.g.viii,1.A.2,0.26689770540379426
Liechtenstein,2015,EMEP_23,pm25,1.A.2.g.viii,1.A.2,0.07698480228967328
Liechtenstein,2015,EMEP_23,so2,1.A.2.g.viii,1.A.2,0.9793454359239702
Liechtenstein,2016,EMEP_23,nox,1.A.2.f,1.A.2,2.985123873783623e-8
Liechtenstein,2016,EMEP_23,pm25,1.A.2.f,1.A.2,1.1459839654518786e-6
Liechtenstein,2016,EMEP_23,so2,1.A.2.f,1.A.2,1.5656359431717554e-7
Liechtenstein,2016,EMEP_23,nox,1.A.2.g.vii,1.A.2,0.7353991665117033
Liechtenstein,2016,EMEP_23,pm25,1.A.2.g.vii,1.A.2,0.924763352571112
Liechtenstein,2016,EMEP_23,so2,1.A.2.g.vii,1.A.2,0.02747039530228957
Liechtenstein,2016,EMEP_23,nox,1.A.2.g.viii,1.A.2,0.2646008036370579
Liechtenstein,2016,EMEP_23,pm25,1.A.2.g.viii,1.A.2,0.07523550144492247
Liechtenstein,2016,EMEP_23,so2,1.A.2.g.viii,1.A.2,0.972529448134116
Liechtenstein,2017,EMEP_23,nox,1.A.2.f,1.A.2,3.833531849635499e-8
Liechtenstein,2017,EMEP_23,pm25,1.A.2.f,1.A.2,1.4866596845467758e-6
Liechtenstein,2017,EMEP_23,so2,1.A.2.f,1.A.2,1.9962169081109697e-7
Liechtenstein,2017,EMEP_23,nox,1.A.2.g.vii,1.A.2,0.7139730564273256
Liechtenstein,2017,EMEP_23,pm25,1.A.2.g.vii,1.A.2,0.9174816890366355
Liechtenstein,2017,EMEP_23,so2,1.A.2.g.vii,1.A.2,0.02931666505413726
Liechtenstein,2017,EMEP_23,nox,1.A.2.g.viii,1.A.2,0.2860269052373559
Liechtenstein,2017,EMEP_23,pm25,1.A.2.g.viii,1.A.2,0.08251682430367992
Liechtenstein,2017,EMEP_23,so2,1.A.2.g.viii,1.A.2,0.970683135324172
Liechtenstein,2018,EMEP_23,nox,1.A.2.f,1.A.2,5.1507786201085885e-8
Liechtenstein,2018,EMEP_23,pm25,1.A.2.f,1.A.2,2.001931829303871e-6
Liechtenstein,2018,EMEP_23,so2,1.A.2.f,1.A.2,2.9209696060151887e-7
Liechtenstein,2018,EMEP_23,nox,1.A.2.g.vii,1.A.2,0.697126249474916
Liechtenstein,2018,EMEP_23,pm25,1.A.2.g.vii,1.A.2,0.9125276505393625
Liechtenstein,2018,EMEP_23,so2,1.A.2.g.vii,1.A.2,0.034920937079752155
Liechtenstein,2018,EMEP_23,nox,1.A.2.g.viii,1.A.2,0.30287369901729777
Liechtenstein,2018,EMEP_23,pm25,1.A.2.g.viii,1.A.2,0.0874703475288082
Liechtenstein,2018,EMEP_23,so2,1.A.2.g.viii,1.A.2,0.9650787708232873
Liechtenstein,2019,EMEP_23,nox,1.A.2.f,1.A.2,2.8887293511386377e-9
Liechtenstein,2019,EMEP_23,pm25,1.A.2.f,1.A.2,1.147501863069392e-7
Liechtenstein,2019,EMEP_23,so2,1.A.2.f,1.A.2,1.3512294773036776e-8
Liechtenstein,2019,EMEP_23,nox,1.A.2.g.vii,1.A.2,0.6549259729748451
Liechtenstein,2019,EMEP_23,pm25,1.A.2.g.vii,1.A.2,0.8962871246688955
Liechtenstein,2019,EMEP_23,so2,1.A.2.g.vii,1.A.2,0.03076320630252044
Liechtenstein,2019,EMEP_23,nox,1.A.2.g.viii,1.A.2,0.34507402413642557
Liechtenstein,2019,EMEP_23,pm25,1.A.2.g.viii,1.A.2,0.10371276058091812
Liechtenstein,2019,EMEP_23,so2,1.A.2.g.viii,1.A.2,0.9692367801851848
Liechtenstein,2020,EMEP_23,nox,1.A.2.f,1.A.2,NA
Liechtenstein,2020,EMEP_23,pm25,1.A.2.f,1.A.2,NA
Liechtenstein,2020,EMEP_23,so2,1.A.2.f,1.A.2,NA
Liechtenstein,2020,EMEP_23,nox,1.A.2.g.vii,1.A.2,0.6418521520973578
Liechtenstein,2020,EMEP_23,pm25,1.A.2.g.vii,1.A.2,0.893217669451232
Liechtenstein,2020,EMEP_23,so2,1.A.2.g.vii,1.A.2,0.036255579585755905
Liechtenstein,2020,EMEP_23,nox,1.A.2.g.viii,1.A.2,0.3581478479026421
Liechtenstein,2020,EMEP_23,pm25,1.A.2.g.viii,1.A.2,0.10678233054876796
Liechtenstein,2020,EMEP_23,so2,1.A.2.g.viii,1.A.2,0.963744420414244
Liechtenstein,2021,EMEP_23,nox,1.A.2.f,1.A.2,NA
Liechtenstein,2021,EMEP_23,pm25,1.A.2.f,1.A.2,NA
Liechtenstein,2021,EMEP_23,so2,1.A.2.f,1.A.2,NA
Liechtenstein,2021,EMEP_23,nox,1.A.2.g.vii,1.A.2,0.6296841352622502
Liechtenstein,2021,EMEP_23,pm25,1.A.2.g.vii,1.A.2,0.8839856502612966
Liechtenstein,2021,EMEP_23,so2,1.A.2.g.vii,1.A.2,0.04549425577082705
Liechtenstein,2021,EMEP_23,nox,1.A.2.g.viii,1.A.2,0.37031586473774986
Liechtenstein,2021,EMEP_23,pm25,1.A.2.g.viii,1.A.2,0.11601434973870345
Liechtenstein,2021,EMEP_23,so2,1.A.2.g.viii,1.A.2,0.9545057442291729
Lithuania,1970,EMEP_23,nox,1.A.2.c,1.A.2,NA
Lithuania,1970,EMEP_23,pm25,1.A.2.c,1.A.2,NA
Lithuania,1970,EMEP_23,so2,1.A.2.c,1.A.2,NA
Lithuania,1970,EMEP_23,nox,1.A.2.d,1.A.2,NA
Lithuania,1970,EMEP_23,pm25,1.A.2.d,1.A.2,NA
Lithuania,1970,EMEP_23,so2,1.A.2.d,1.A.2,NA
Lithuania,1970,EMEP_23,nox,1.A.2.e,1.A.2,NA
Lithuania,1970,EMEP_23,pm25,1.A.2.e,1.A.2,NA
Lithuania,1970,EMEP_23,so2,1.A.2.e,1.A.2,NA
Lithuania,1970,EMEP_23,nox,1.A.2.f,1.A.2,NA
Lithuania,1970,EMEP_23,pm25,1.A.2.f,1.A.2,NA
Lithuania,1970,EMEP_23,so2,1.A.2.f,1.A.2,NA
Lithuania,1970,EMEP_23,nox,1.A.2.g.vii,1.A.2,NA
Lithuania,1970,EMEP_23,pm25,1.A.2.g.vii,1.A.2,NA
Lithuania,1970,EMEP_23,so2,1.A.2.g.vii,1.A.2,NA
Lithuania,1970,EMEP_23,nox,1.A.2.g.viii,1.A.2,NA
Lithuania,1970,EMEP_23,pm25,1.A.2.g.viii,1.A.2,NA
Lithuania,1970,EMEP_23,so2,1.A.2.g.viii,1.A.2,NA
Lithuania,1971,EMEP_23,nox,1.A.2.c,1.A.2,NA
Lithuania,1971,EMEP_23,pm25,1.A.2.c,1.A.2,NA
Lithuania,1971,EMEP_23,so2,1.A.2.c,1.A.2,NA
Lithuania,1971,EMEP_23,nox,1.A.2.d,1.A.2,NA
Lithuania,1971,EMEP_23,pm25,1.A.2.d,1.A.2,NA
Lithuania,1971,EMEP_23,so2,1.A.2.d,1.A.2,NA
Lithuania,1971,EMEP_23,nox,1.A.2.e,1.A.2,NA
Lithuania,1971,EMEP_23,pm25,1.A.2.e,1.A.2,NA
Lithuania,1971,EMEP_23,so2,1.A.2.e,1.A.2,NA
Lithuania,1971,EMEP_23,nox,1.A.2.f,1.A.2,NA
Lithuania,1971,EMEP_23,pm25,1.A.2.f,1.A.2,NA
Lithuania,1971,EMEP_23,so2,1.A.2.f,1.A.2,NA
Lithuania,1971,EMEP_23,nox,1.A.2.g.vii,1.A.2,NA
Lithuania,1971,EMEP_23,pm25,1.A.2.g.vii,1.A.2,NA
Lithuania,1971,EMEP_23,so2,1.A.2.g.vii,1.A.2,NA
Lithuania,1971,EMEP_23,nox,1.A.2.g.viii,1.A.2,NA
Lithuania,1971,EMEP_23,pm25,1.A.2.g.viii,1.A.2,NA
Lithuania,1971,EMEP_23,so2,1.A.2.g.viii,1.A.2,NA
Lithuania,1972,EMEP_23,nox,1.A.2.c,1.A.2,NA
Lithuania,1972,EMEP_23,pm25,1.A.2.c,1.A.2,NA
Lithuania,1972,EMEP_23,so2,1.A.2.c,1.A.2,NA
Lithuania,1972,EMEP_23,nox,1.A.2.d,1.A.2,NA
Lithuania,1972,EMEP_23,pm25,1.A.2.d,1.A.2,NA
Lithuania,1972,EMEP_23,so2,1.A.2.d,1.A.2,NA
Lithuania,1972,EMEP_23,nox,1.A.2.e,1.A.2,NA
Lithuania,1972,EMEP_23,pm25,1.A.2.e,1.A.2,NA
Lithuania,1972,EMEP_23,so2,1.A.2.e,1.A.2,NA
Lithuania,1972,EMEP_23,nox,1.A.2.f,1.A.2,NA
Lithuania,1972,EMEP_23,pm25,1.A.2.f,1.A.2,NA
Lithuania,1972,EMEP_23,so2,1.A.2.f,1.A.2,NA
Lithuania,1972,EMEP_23,nox,1.A.2.g.vii,1.A.2,NA
Lithuania,1972,EMEP_23,pm25,1.A.2.g.vii,1.A.2,NA
Lithuania,1972,EMEP_23,so2,1.A.2.g.vii,1.A.2,NA
Lithuania,1972,EMEP_23,nox,1.A.2.g.viii,1.A.2,NA
Lithuania,1972,EMEP_23,pm25,1.A.2.g.viii,1.A.2,NA
Lithuania,1972,EMEP_23,so2,1.A.2.g.viii,1.A.2,NA
Lithuania,1973,EMEP_23,nox,1.A.2.c,1.A.2,NA
Lithuania,1973,EMEP_23,pm25,1.A.2.c,1.A.2,NA
Lithuania,1973,EMEP_23,so2,1.A.2.c,1.A.2,NA
Lithuania,1973,EMEP_23,nox,1.A.2.d,1.A.2,NA
Lithuania,1973,EMEP_23,pm25,1.A.2.d,1.A.2,NA
Lithuania,1973,EMEP_23,so2,1.A.2.d,1.A.2,NA
Lithuania,1973,EMEP_23,nox,1.A.2.e,1.A.2,NA
Lithuania,1973,EMEP_23,pm25,1.A.2.e,1.A.2,NA
Lithuania,1973,EMEP_23,so2,1.A.2.e,1.A.2,NA
Lithuania,1973,EMEP_23,nox,1.A.2.f,1.A.2,NA
Lithuania,1973,EMEP_23,pm25,1.A.2.f,1.A.2,NA
Lithuania,1973,EMEP_23,so2,1.A.2.f,1.A.2,NA
Lithuania,1973,EMEP_23,nox,1.A.2.g.vii,1.A.2,NA
Lithuania,1973,EMEP_23,pm25,1.A.2.g.vii,1.A.2,NA
Lithuania,1973,EMEP_23,so2,1.A.2.g.vii,1.A.2,NA
Lithuania,1973,EMEP_23,nox,1.A.2.g.viii,1.A.2,NA
Lithuania,1973,EMEP_23,pm25,1.A.2.g.viii,1.A.2,NA
Lithuania,1973,EMEP_23,so2,1.A.2.g.viii,1.A.2,NA
Lithuania,1974,EMEP_23,nox,1.A.2.c,1.A.2,NA
Lithuania,1974,EMEP_23,pm25,1.A.2.c,1.A.2,NA
Lithuania,1974,EMEP_23,so2,1.A.2.c,1.A.2,NA
Lithuania,1974,EMEP_23,nox,1.A.2.d,1.A.2,NA
Lithuania,1974,EMEP_23,pm25,1.A.2.d,1.A.2,NA
Lithuania,1974,EMEP_23,so2,1.A.2.d,1.A.2,NA
Lithuania,1974,EMEP_23,nox,1.A.2.e,1.A.2,NA
Lithuania,1974,EMEP_23,pm25,1.A.2.e,1.A.2,NA
Lithuania,1974,EMEP_23,so2,1.A.2.e,1.A.2,NA
Lithuania,1974,EMEP_23,nox,1.A.2.f,1.A.2,NA
Lithuania,1974,EMEP_23,pm25,1.A.2.f,1.A.2,NA
Lithuania,1974,EMEP_23,so2,1.A.2.f,1.A.2,NA
Lithuania,1974,EMEP_23,nox,1.A.2.g.vii,1.A.2,NA
Lithuania,1974,EMEP_23,pm25,1.A.2.g.vii,1.A.2,NA
Lithuania,1974,EMEP_23,so2,1.A.2.g.vii,1.A.2,NA
Lithuania,1974,EMEP_23,nox,1.A.2.g.viii,1.A.2,NA
Lithuania,1974,EMEP_23,pm25,1.A.2.g.viii,1.A.2,NA
Lithuania,1974,EMEP_23,so2,1.A.2.g.viii,1.A.2,NA
Lithuania,1975,EMEP_23,nox,1.A.2.c,1.A.2,NA
Lithuania,1975,EMEP_23,pm25,1.A.2.c,1.A.2,NA
Lithuania,1975,EMEP_23,so2,1.A.2.c,1.A.2,NA
Lithuania,1975,EMEP_23,nox,1.A.2.d,1.A.2,NA
Lithuania,1975,EMEP_23,pm25,1.A.2.d,1.A.2,NA
Lithuania,1975,EMEP_23,so2,1.A.2.d,1.A.2,NA
Lithuania,1975,EMEP_23,nox,1.A.2.e,1.A.2,NA
Lithuania,1975,EMEP_23,pm25,1.A.2.e,1.A.2,NA
Lithuania,1975,EMEP_23,so2,1.A.2.e,1.A.2,NA
Lithuania,1975,EMEP_23,nox,1.A.2.f,1.A.2,NA
Lithuania,1975,EMEP_23,pm25,1.A.2.f,1.A.2,NA
Lithuania,1975,EMEP_23,so2,1.A.2.f,1.A.2,NA
Lithuania,1975,EMEP_23,nox,1.A.2.g.vii,1.A.2,NA
Lithuania,1975,EMEP_23,pm25,1.A.2.g.vii,1.A.2,NA
Lithuania,1975,EMEP_23,so2,1.A.2.g.vii,1.A.2,NA
Lithuania,1975,EMEP_23,nox,1.A.2.g.viii,1.A.2,NA
Lithuania,1975,EMEP_23,pm25,1.A.2.g.viii,1.A.2,NA
Lithuania,1975,EMEP_23,so2,1.A.2.g.viii,1.A.2,NA
Lithuania,1976,EMEP_23,nox,1.A.2.c,1.A.2,NA
Lithuania,1976,EMEP_23,pm25,1.A.2.c,1.A.2,NA
Lithuania,1976,EMEP_23,so2,1.A.2.c,1.A.2,NA
Lithuania,1976,EMEP_23,nox,1.A.2.d,1.A.2,NA
Lithuania,1976,EMEP_23,pm25,1.A.2.d,1.A.2,NA
Lithuania,1976,EMEP_23,so2,1.A.2.d,1.A.2,NA
Lithuania,1976,EMEP_23,nox,1.A.2.e,1.A.2,NA
Lithuania,1976,EMEP_23,pm25,1.A.2.e,1.A.2,NA
Lithuania,1976,EMEP_23,so2,1.A.2.e,1.A.2,NA
Lithuania,1976,EMEP_23,nox,1.A.2.f,1.A.2,NA
Lithuania,1976,EMEP_23,pm25,1.A.2.f,1.A.2,NA
Lithuania,1976,EMEP_23,so2,1.A.2.f,1.A.2,NA
Lithuania,1976,EMEP_23,nox,1.A.2.g.vii,1.A.2,NA
Lithuania,1976,EMEP_23,pm25,1.A.2.g.vii,1.A.2,NA
Lithuania,1976,EMEP_23,so2,1.A.2.g.vii,1.A.2,NA
Lithuania,1976,EMEP_23,nox,1.A.2.g.viii,1.A.2,NA
Lithuania,1976,EMEP_23,pm25,1.A.2.g.viii,1.A.2,NA
Lithuania,1976,EMEP_23,so2,1.A.2.g.viii,1.A.2,NA
Lithuania,1977,EMEP_23,nox,1.A.2.c,1.A.2,NA
Lithuania,1977,EMEP_23,pm25,1.A.2.c,1.A.2,NA
Lithuania,1977,EMEP_23,so2,1.A.2.c,1.A.2,NA
Lithuania,1977,EMEP_23,nox,1.A.2.d,1.A.2,NA
Lithuania,1977,EMEP_23,pm25,1.A.2.d,1.A.2,NA
Lithuania,1977,EMEP_23,so2,1.A.2.d,1.A.2,NA
Lithuania,1977,EMEP_23,nox,1.A.2.e,1.A.2,NA
Lithuania,1977,EMEP_23,pm25,1.A.2.e,1.A.2,NA
Lithuania,1977,EMEP_23,so2,1.A.2.e,1.A.2,NA
Lithuania,1977,EMEP_23,nox,1.A.2.f,1.A.2,NA
Lithuania,1977,EMEP_23,pm25,1.A.2.f,1.A.2,NA
Lithuania,1977,EMEP_23,so2,1.A.2.f,1.A.2,NA
Lithuania,1977,EMEP_23,nox,1.A.2.g.vii,1.A.2,NA
Lithuania,1977,EMEP_23,pm25,1.A.2.g.vii,1.A.2,NA
Lithuania,1977,EMEP_23,so2,1.A.2.g.vii,1.A.2,NA
Lithuania,1977,EMEP_23,nox,1.A.2.g.viii,1.A.2,NA
Lithuania,1977,EMEP_23,pm25,1.A.2.g.viii,1.A.2,NA
Lithuania,1977,EMEP_23,so2,1.A.2.g.viii,1.A.2,NA
Lithuania,1978,EMEP_23,nox,1.A.2.c,1.A.2,NA
Lithuania,1978,EMEP_23,pm25,1.A.2.c,1.A.2,NA
Lithuania,1978,EMEP_23,so2,1.A.2.c,1.A.2,NA
Lithuania,1978,EMEP_23,nox,1.A.2.d,1.A.2,NA
Lithuania,1978,EMEP_23,pm25,1.A.2.d,1.A.2,NA
Lithuania,1978,EMEP_23,so2,1.A.2.d,1.A.2,NA
Lithuania,1978,EMEP_23,nox,1.A.2.e,1.A.2,NA
Lithuania,1978,EMEP_23,pm25,1.A.2.e,1.A.2,NA
Lithuania,1978,EMEP_23,so2,1.A.2.e,1.A.2,NA
Lithuania,1978,EMEP_23,nox,1.A.2.f,1.A.2,NA
Lithuania,1978,EMEP_23,pm25,1.A.2.f,1.A.2,NA
Lithuania,1978,EMEP_23,so2,1.A.2.f,1.A.2,NA
Lithuania,1978,EMEP_23,nox,1.A.2.g.vii,1.A.2,NA
Lithuania,1978,EMEP_23,pm25,1.A.2.g.vii,1.A.2,NA
Lithuania,1978,EMEP_23,so2,1.A.2.g.vii,1.A.2,NA
Lithuania,1978,EMEP_23,nox,1.A.2.g.viii,1.A.2,NA
Lithuania,1978,EMEP_23,pm25,1.A.2.g.viii,1.A.2,NA
Lithuania,1978,EMEP_23,so2,1.A.2.g.viii,1.A.2,NA
Lithuania,1979,EMEP_23,nox,1.A.2.c,1.A.2,NA
Lithuania,1979,EMEP_23,pm25,1.A.2.c,1.A.2,NA
Lithuania,1979,EMEP_23,so2,1.A.2.c,1.A.2,NA
Lithuania,1979,EMEP_23,nox,1.A.2.d,1.A.2,NA
Lithuania,1979,EMEP_23,pm25,1.A.2.d,1.A.2,NA
Lithuania,1979,EMEP_23,so2,1.A.2.d,1.A.2,NA
Lithuania,1979,EMEP_23,nox,1.A.2.e,1.A.2,NA
Lithuania,1979,EMEP_23,pm25,1.A.2.e,1.A.2,NA
Lithuania,1979,EMEP_23,so2,1.A.2.e,1.A.2,NA
Lithuania,1979,EMEP_23,nox,1.A.2.f,1.A.2,NA
Lithuania,1979,EMEP_23,pm25,1.A.2.f,1.A.2,NA
Lithuania,1979,EMEP_23,so2,1.A.2.f,1.A.2,NA
Lithuania,1979,EMEP_23,nox,1.A.2.g.vii,1.A.2,NA
Lithuania,1979,EMEP_23,pm25,1.A.2.g.vii,1.A.2,NA
Lithuania,1979,EMEP_23,so2,1.A.2.g.vii,1.A.2,NA
Lithuania,1979,EMEP_23,nox,1.A.2.g.viii,1.A.2,NA
Lithuania,1979,EMEP_23,pm25,1.A.2.g.viii,1.A.2,NA
Lithuania,1979,EMEP_23,so2,1.A.2.g.viii,1.A.2,NA
Lithuania,1980,EMEP_23,nox,1.A.2.c,1.A.2,NA
Lithuania,1980,EMEP_23,pm25,1.A.2.c,1.A.2,NA
Lithuania,1980,EMEP_23,so2,1.A.2.c,1.A.2,NA
Lithuania,1980,EMEP_23,nox,1.A.2.d,1.A.2,NA
Lithuania,1980,EMEP_23,pm25,1.A.2.d,1.A.2,NA
Lithuania,1980,EMEP_23,so2,1.A.2.d,1.A.2,NA
Lithuania,1980,EMEP_23,nox,1.A.2.e,1.A.2,NA
Lithuania,1980,EMEP_23,pm25,1.A.2.e,1.A.2,NA
Lithuania,1980,EMEP_23,so2,1.A.2.e,1.A.2,NA
Lithuania,1980,EMEP_23,nox,1.A.2.f,1.A.2,NA
Lithuania,1980,EMEP_23,pm25,1.A.2.f,1.A.2,NA
Lithuania,1980,EMEP_23,so2,1.A.2.f,1.A.2,NA
Lithuania,1980,EMEP_23,nox,1.A.2.g.vii,1.A.2,NA
Lithuania,1980,EMEP_23,pm25,1.A.2.g.vii,1.A.2,NA
Lithuania,1980,EMEP_23,so2,1.A.2.g.vii,1.A.2,NA
Lithuania,1980,EMEP_23,nox,1.A.2.g.viii,1.A.2,NA
Lithuania,1980,EMEP_23,pm25,1.A.2.g.viii,1.A.2,NA
Lithuania,1980,EMEP_23,so2,1.A.2.g.viii,1.A.2,NA
Lithuania,1981,EMEP_23,nox,1.A.2.c,1.A.2,NA
Lithuania,1981,EMEP_23,pm25,1.A.2.c,1.A.2,NA
Lithuania,1981,EMEP_23,so2,1.A.2.c,1.A.2,NA
Lithuania,1981,EMEP_23,nox,1.A.2.d,1.A.2,NA
Lithuania,1981,EMEP_23,pm25,1.A.2.d,1.A.2,NA
Lithuania,1981,EMEP_23,so2,1.A.2.d,1.A.2,NA
Lithuania,1981,EMEP_23,nox,1.A.2.e,1.A.2,NA
Lithuania,1981,EMEP_23,pm25,1.A.2.e,1.A.2,NA
Lithuania,1981,EMEP_23,so2,1.A.2.e,1.A.2,NA
Lithuania,1981,EMEP_23,nox,1.A.2.f,1.A.2,NA
Lithuania,1981,EMEP_23,pm25,1.A.2.f,1.A.2,NA
Lithuania,1981,EMEP_23,so2,1.A.2.f,1.A.2,NA
Lithuania,1981,EMEP_23,nox,1.A.2.g.vii,1.A.2,NA
Lithuania,1981,EMEP_23,pm25,1.A.2.g.vii,1.A.2,NA
Lithuania,1981,EMEP_23,so2,1.A.2.g.vii,1.A.2,NA
Lithuania,1981,EMEP_23,nox,1.A.2.g.viii,1.A.2,NA
Lithuania,1981,EMEP_23,pm25,1.A.2.g.viii,1.A.2,NA
Lithuania,1981,EMEP_23,so2,1.A.2.g.viii,1.A.2,NA
Lithuania,1982,EMEP_23,nox,1.A.2.c,1.A.2,NA
Lithuania,1982,EMEP_23,pm25,1.A.2.c,1.A.2,NA
Lithuania,1982,EMEP_23,so2,1.A.2.c,1.A.2,NA
Lithuania,1982,EMEP_23,nox,1.A.2.d,1.A.2,NA
Lithuania,1982,EMEP_23,pm25,1.A.2.d,1.A.2,NA
Lithuania,1982,EMEP_23,so2,1.A.2.d,1.A.2,NA
Lithuania,1982,EMEP_23,nox,1.A.2.e,1.A.2,NA
Lithuania,1982,EMEP_23,pm25,1.A.2.e,1.A.2,NA
Lithuania,1982,EMEP_23,so2,1.A.2.e,1.A.2,NA
Lithuania,1982,EMEP_23,nox,1.A.2.f,1.A.2,NA
Lithuania,1982,EMEP_23,pm25,1.A.2.f,1.A.2,NA
Lithuania,1982,EMEP_23,so2,1.A.2.f,1.A.2,NA
Lithuania,1982,EMEP_23,nox,1.A.2.g.vii,1.A.2,NA
Lithuania,1982,EMEP_23,pm25,1.A.2.g.vii,1.A.2,NA
Lithuania,1982,EMEP_23,so2,1.A.2.g.vii,1.A.2,NA
Lithuania,1982,EMEP_23,nox,1.A.2.g.viii,1.A.2,NA
Lithuania,1982,EMEP_23,pm25,1.A.2.g.viii,1.A.2,NA
Lithuania,1982,EMEP_23,so2,1.A.2.g.viii,1.A.2,NA
Lithuania,1983,EMEP_23,nox,1.A.2.c,1.A.2,NA
Lithuania,1983,EMEP_23,pm25,1.A.2.c,1.A.2,NA
Lithuania,1983,EMEP_23,so2,1.A.2.c,1.A.2,NA
Lithuania,1983,EMEP_23,nox,1.A.2.d,1.A.2,NA
Lithuania,1983,EMEP_23,pm25,1.A.2.d,1.A.2,NA
Lithuania,1983,EMEP_23,so2,1.A.2.d,1.A.2,NA
Lithuania,1983,EMEP_23,nox,1.A.2.e,1.A.2,NA
Lithuania,1983,EMEP_23,pm25,1.A.2.e,1.A.2,NA
Lithuania,1983,EMEP_23,so2,1.A.2.e,1.A.2,NA
Lithuania,1983,EMEP_23,nox,1.A.2.f,1.A.2,NA
Lithuania,1983,EMEP_23,pm25,1.A.2.f,1.A.2,NA
Lithuania,1983,EMEP_23,so2,1.A.2.f,1.A.2,NA
Lithuania,1983,EMEP_23,nox,1.A.2.g.vii,1.A.2,NA
Lithuania,1983,EMEP_23,pm25,1.A.2.g.vii,1.A.2,NA
