country,country_id,unit_id,year,ets_coverage,treat_post,ets_country,emissions,gdp,log_gdp,log_gdp_2,n_na_years_within_unit,min_year_country_treat,max_year_country_treat,log_emissions
Slovakia,27,Slovakia_Unregulated,2008,Unregulated,0,1,3402.042961123573,77932749070,25.079112100324952,628.9618637406654,0,1992,2021,8.132131401072302
Slovakia,27,Slovakia_Regulated,2009,Regulated,1,1,59705.138716,73681102330,25.02301218982932,626.1511390523467,0,1992,2021,10.997173371321288
Slovakia,27,Slovakia_Unregulated,2009,Unregulated,0,1,3071.0557188708276,73681102330,25.02301218982932,626.1511390523467,0,1992,2021,8.029776663835602
Slovakia,27,Slovakia_Regulated,2010,Regulated,1,1,64627.302254,78629991380,25.08801903332246,629.40869901635,0,1992,2021,11.076392235996298
Slovakia,27,Slovakia_Unregulated,2010,Unregulated,0,1,3124.8931601429576,78629991380,25.08801903332246,629.40869901635,0,1992,2021,8.0471553728318
Slovakia,27,Slovakia_Regulated,2011,Regulated,1,1,64072.190671000004,80730554470,25.1143829585324,630.7322313878226,0,1992,2021,11.067765705885593
Slovakia,27,Slovakia_Unregulated,2011,Unregulated,0,1,2986.7328458684606,80730554470,25.1143829585324,630.7322313878226,0,1992,2021,8.001935375270262
Slovakia,27,Slovakia_Regulated,2012,Regulated,1,1,54017.912602,81795230835,25.12748477610483,631.3904911733799,0,1992,2021,10.897070985393055
Slovakia,27,Slovakia_Unregulated,2012,Unregulated,0,1,3067.421430883281,81795230835,25.12748477610483,631.3904911733799,0,1992,2021,8.028592562853055
Slovakia,27,Slovakia_Regulated,2013,Regulated,1,1,48727.183811,82312781984,25.133792242217773,631.7075124749663,0,1992,2021,10.79399234247865
Slovakia,27,Slovakia_Unregulated,2013,Unregulated,0,1,3013.55857855392,82312781984,25.133792242217773,631.7075124749663,0,1992,2021,8.010876911444612
Slovakia,27,Slovakia_Regulated,2014,Regulated,1,1,41831.813023,84532913950,25.16040680966976,633.0460708280764,0,1992,2021,10.641412406145795
